# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:10:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v2.json
# init = .//input/init.json
# random
#   seed = 4028370519 (Default)
# output
#   file = .//output/output_trivial_v2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
# Adaptation terminated
# Step size = 0.0512064
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-511.159,0.672881,0.0512064,6,63,0,515.287,0.369928,0.218658,0.205126,1.9353,0.370615,0.821698,0.590858,1.17146,1.14146,1.4514,1.08964,0.790539,1.77904,1.7127,1.05765
-508.133,0.993038,0.0512064,5,63,0,518.177,0.360589,0.222913,0.210425,1.93219,0.393886,0.770963,0.570219,1.13867,1.26095,1.40579,1.13361,0.871944,1.82253,1.94063,1.07536
-508.954,0.966777,0.0512064,5,31,0,513.855,0.393133,0.288474,0.292518,0.881695,0.517614,1.01272,0.757543,1.07528,1.86377,0.930047,1.26336,0.971828,1.40734,3.1173,0.582131
-513.744,0.962499,0.0512064,5,63,0,522.289,0.275397,0.523837,0.209452,1.27022,0.331604,1.25895,0.618761,2.50494,0.462996,0.777751,3.5372,0.735896,2.44884,0.874522,0.383147
-509.633,0.846094,0.0512064,6,63,0,524.445,0.677327,0.256754,0.251876,1.15087,0.673584,0.454242,2.3155,0.781139,0.783358,1.84696,0.824959,2.36666,1.29291,0.733936,2.55098
-510.581,0.99654,0.0512064,6,63,0,515.529,0.166813,0.479592,0.481301,0.526277,0.771307,1.40297,0.669046,0.519051,1.0574,1.15106,3.64205,1.13324,0.7929,1.33755,0.724891
-510.789,0.912897,0.0512064,6,127,0,514.923,1.16732,0.259872,0.246939,1.04576,0.31838,1.08351,2.34428,0.959021,0.523365,0.895094,2.07651,2.95508,1.30158,0.53992,2.61785
-507.92,0.986103,0.0512064,5,63,0,517.731,1.14845,0.126991,0.301664,0.403696,0.529834,0.856058,2.05049,0.681433,0.912435,0.795717,1.54274,3.66469,0.776197,1.19385,1.0158
-509.216,0.769425,0.0512064,6,63,0,514.903,0.622279,0.273025,0.372184,1.02796,0.43336,2.17328,0.782641,0.923651,0.459786,1.15344,2.80536,1.6883,1.16895,0.78471,0.339182
-507.003,0.913832,0.0512064,6,63,0,512.863,0.680669,0.36543,0.39119,1.29721,0.384769,1.09477,1.0411,0.920073,1.01386,1.15077,1.49226,1.62035,1.03987,1.90159,4.27301
-506.97,0.982437,0.0512064,6,63,0,517.472,1.30201,0.52991,0.603689,0.458949,0.25155,1.56519,1.3723,2.21515,0.364331,0.530528,2.1564,2.82831,2.21492,0.658679,0.508474
-506.386,0.60682,0.0512064,6,63,0,513.248,0.186721,0.150597,0.236351,1.14057,0.699651,1.05869,0.739002,0.774516,1.11335,1.18619,1.60366,1.17415,1.16894,1.57391,0.756139
-511.2,0.655279,0.0512064,6,63,0,515.37,0.313906,0.620271,0.332573,0.595184,1.22405,0.642137,1.19045,0.865661,0.749901,1.99601,1.06662,1.98646,1.25801,1.46115,1.29119
-511.055,0.999986,0.0512064,5,63,0,520.052,0.126457,0.543898,0.421797,0.780832,0.918784,0.409889,0.972593,1.08508,0.605607,2.68054,1.18239,1.10661,1.27773,0.725728,1.75116
-511.065,0.807874,0.0512064,6,63,0,519.676,0.949873,0.125996,0.358994,0.922191,0.345529,1.63249,0.448996,0.857992,1.37943,1.19387,2.29398,1.009,1.03864,1.28334,0.777879
-508.301,0.891057,0.0512064,6,63,0,520.816,0.308295,0.963127,0.657799,0.415021,0.326613,1.05597,1.75281,1.28689,0.396634,0.947815,1.47843,3.39231,1.74182,0.778896,1.54032
-509.037,0.999334,0.0512064,6,63,0,514.724,0.839957,0.176242,0.304135,0.90712,0.93783,0.793425,0.358554,0.967602,1.67599,1.39103,1.49543,0.782052,1.33282,2.06809,0.503183
-507.395,0.995625,0.0512064,6,63,0,514.368,0.254015,0.935441,0.540532,0.437288,0.401494,0.951732,2.73337,1.01705,0.490373,0.651682,1.46194,4.76893,1.42639,0.917008,1.0674
-506.868,0.804626,0.0512064,6,63,0,520.766,0.545058,0.624808,0.301868,0.601821,0.307135,1.00293,1.95464,1.55104,0.375799,0.656887,1.53475,4.37848,1.89109,0.497676,0.479548
-508.842,0.929479,0.0512064,6,63,0,513.209,0.362926,0.179528,0.15614,1.39371,0.652533,1.27265,0.37449,1.06421,1.08506,2.50842,1.22382,0.711196,1.39071,1.35328,2.46844
-511.434,0.784322,0.0512064,6,63,0,515.664,1.27885,0.161335,1.7825,0.43042,0.245641,1.5345,0.84826,2.10304,0.548112,1.00149,1.15988,2.14351,1.82697,0.877279,0.528688
-516.137,0.624542,0.0512064,6,63,0,522.74,0.200906,0.705688,0.278304,2.1206,0.570448,0.592454,1.22054,0.460826,2.10287,1.18242,2.17684,1.39785,0.50221,2.35347,0.51764
-507.384,0.999934,0.0512064,6,127,0,523.371,0.465005,0.222763,0.739963,1.25773,0.169235,1.89349,0.740032,1.29827,1.42067,0.440574,2.00444,1.76148,1.78682,1.65489,0.452108
-508.02,0.88576,0.0512064,6,63,0,514.331,1.07392,0.24733,0.240777,1.58203,0.347039,0.887303,0.930071,1.106,1.4622,0.665921,1.29885,1.75829,0.982641,2.75205,0.406509
-509.253,0.995366,0.0512064,6,63,0,515.159,0.385593,0.13776,0.814893,0.183612,1.64844,1.20749,0.492279,1.54537,0.391696,2.96497,1.32754,0.868456,2.67183,0.473556,0.852156
-505.47,0.998713,0.0512064,6,63,0,513.473,0.463673,0.290047,0.221978,2.20239,0.395224,0.510411,1.15156,0.825345,2.21014,0.838312,0.961599,1.53054,1.30633,2.81621,0.78379
-505.271,0.940576,0.0512064,5,63,0,513.467,0.571734,0.26714,0.546468,0.556737,0.836096,0.715404,0.954867,0.925382,1.03422,1.42475,0.890763,2.27111,1.00039,1.79136,0.901747
-507.487,0.691245,0.0512064,5,47,0,512.869,0.517539,0.160229,0.491016,0.86286,0.571743,0.64111,0.90162,1.09894,1.27772,1.43971,0.610894,2.67728,1.00416,2.16509,1.12695
-508.371,0.805376,0.0512064,6,63,0,515.347,0.563066,0.772218,0.598121,0.573683,0.29359,1.25648,0.95974,2.07333,0.426589,0.802527,3.21044,1.18412,2.66304,0.486268,0.522732
-510.151,0.865212,0.0512064,5,31,0,516.817,0.273414,0.607798,0.333004,0.544732,0.627258,0.832284,0.614313,3.48357,0.604794,0.747447,1.31663,1.34367,4.3911,0.998326,0.659503
-511.595,0.936398,0.0512064,6,63,0,520.006,0.412261,0.0334015,0.518081,1.401,0.197824,0.702836,1.63231,1.40618,1.2822,0.419711,1.22988,2.79865,2.04072,1.41972,3.25624
-509.263,0.824575,0.0512064,6,63,0,518.963,0.796746,0.325838,0.85908,0.896775,0.728919,0.551006,0.538586,1.71365,1.57893,1.45886,0.689686,1.06975,2.00119,2.31782,0.448824
-509.07,0.982626,0.0512064,6,63,0,516.434,0.225663,0.420147,0.330291,0.301103,0.770579,1.18055,1.59533,0.597521,0.819361,0.892288,2.71478,1.82819,0.707565,1.29271,2.86424
-506.431,0.959875,0.0512064,5,47,0,514.936,0.299562,0.430193,0.526478,0.395022,0.930452,1.01904,1.15517,0.606564,0.96145,1.61545,1.19061,2.1976,0.819825,1.35229,1.93221
-509.899,0.924201,0.0512064,5,63,0,518.142,0.260055,0.429092,0.267237,0.400681,2.03425,1.18675,0.798962,0.708359,0.2728,4.32289,2.36951,1.0098,0.96659,0.578491,1.17174
-509.148,0.756089,0.0512064,6,63,0,517.824,0.464345,0.106795,0.247184,0.507686,2.86867,0.579075,0.975155,0.462611,0.696743,3.54908,1.2461,1.38763,0.889242,0.917054,1.88074
-508.686,0.994249,0.0512064,6,63,0,515.839,0.610984,0.395797,0.38192,1.65576,0.25173,1.44413,0.631999,1.57731,1.22807,0.463327,3.3456,0.71277,2.13381,2.11556,3.93524
-508.221,0.768133,0.0512064,6,63,0,514.064,1.40114,0.110008,0.45383,0.69472,0.600357,0.863938,1.64363,0.696519,0.649607,0.996392,1.7967,2.25843,1.21075,0.772589,0.60322
-514.907,0.859001,0.0512064,5,63,0,520.447,0.94914,0.0757952,0.242547,0.725349,0.37517,0.787032,1.79847,1.2765,0.383477,1.40682,0.91895,3.95458,1.25145,0.468684,1.28019
-507.573,0.740612,0.0512064,6,95,0,523.683,0.242969,0.336082,0.628395,1.20461,0.340114,0.967245,0.808063,0.894949,1.98847,0.69797,1.82269,1.04153,1.3081,2.01006,0.261035
-506.98,0.995572,0.0512064,6,63,0,511.86,0.559611,0.600326,0.347672,0.365831,0.764346,0.615642,1.59868,0.699039,0.889488,1.47758,0.856837,3.2339,0.917015,1.15103,1.40272
-509.261,0.987021,0.0512064,5,31,0,514.752,0.958585,1.12552,0.103604,0.914785,0.753968,0.762771,1.01693,0.912259,0.573013,2.26247,1.47961,1.54819,1.05733,0.710534,0.589628
-510.122,0.606454,0.0512064,5,63,0,524.913,1.02747,0.0690873,0.665883,0.481688,0.643277,1.74116,0.571156,1.72375,0.585959,0.645125,2.80112,1.5214,1.77677,0.870102,2.83055
-509.755,0.962456,0.0512064,6,63,0,517.849,0.247738,0.29928,0.0986196,0.9353,0.974342,1.07708,1.47413,0.603715,0.523888,1.83484,1.64366,1.98173,0.965045,0.675096,0.980894
-511.317,0.994,0.0512064,5,31,0,517.692,0.588259,0.559295,0.0693969,0.742689,1.14024,0.620371,2.01985,0.519976,0.787882,1.90728,1.36581,2.54961,0.756452,0.698256,1.21564
-509.327,0.997866,0.0512064,6,63,0,517.013,0.261026,0.506775,0.530195,0.15082,0.897937,1.21853,1.56821,0.964119,0.293043,1.2437,3.31501,2.32942,1.18085,0.477709,0.477081
-509.446,0.963532,0.0512064,6,63,0,517.609,1.40773,0.683331,0.223295,0.562802,0.166974,2.11349,2.84812,0.920277,0.343424,0.563691,2.87934,5.1119,0.951122,0.626824,3.38055
-512.911,0.684917,0.0512064,6,63,0,516.698,0.224918,0.114064,0.340623,1.36625,1.32297,0.445398,0.394489,1.97732,1.24224,2.54725,0.427754,0.76346,2.83659,1.40245,0.29593
-512.27,0.988155,0.0512064,6,63,0,522.171,0.927152,0.662315,0.20324,0.592709,0.248225,2.55954,3.00552,0.596,0.275681,0.571471,5.69295,4.17841,1.01098,0.374837,4.16107
-510.794,0.956448,0.0512064,5,31,0,516.784,1.42719,0.714172,0.198457,0.280259,0.360848,3.47606,1.19583,0.951371,0.545022,0.501911,3.7465,2.2012,1.18442,0.944359,2.82383
-509.696,0.974663,0.0512064,6,63,0,517.539,1.04189,0.142566,0.628513,0.859428,0.165778,1.31365,1.69897,1.75097,0.710306,0.493327,1.60289,2.13586,2.43729,1.40745,2.19164
-507.561,1,0.0512064,6,63,0,516.021,1.16934,0.134095,0.739822,0.764379,0.148784,1.77134,0.848311,2.45269,0.664875,0.401818,2.68908,1.69499,2.46335,0.941082,2.23778
-509.447,0.70209,0.0512064,6,63,0,516.318,0.804623,0.189447,0.893358,0.839939,0.618755,0.689269,0.826175,1.53269,0.889147,0.764487,2.28532,1.02861,1.74091,1.59953,0.184405
-511.658,0.958396,0.0512064,6,63,0,516.872,0.987063,0.198198,0.165285,0.518238,0.774593,2.3494,0.973893,0.680919,0.290073,1.37418,7.5747,1.31039,0.719307,0.517938,0.273288
-515.371,0.96622,0.0512064,5,31,0,519.63,1.84797,0.832528,0.160784,0.419612,0.434078,4.77181,0.63244,0.593824,0.458962,2.05022,3.13448,1.08806,1.05064,0.544843,0.321965
-511.065,0.9292,0.0512064,5,63,0,521.424,0.69315,0.452946,0.250441,0.520219,0.991133,0.738551,0.967499,1.74355,0.418824,0.859243,2.83765,1.24329,2.08059,0.664104,0.46842
-507.898,0.720532,0.0512064,6,63,0,525.395,0.519947,0.175537,0.28792,1.25364,0.379366,1.06411,1.0203,0.976613,1.02512,0.814113,1.89388,2.1139,0.777428,2.26821,3.08673
-508.652,0.920968,0.0512064,6,63,0,514.033,0.589559,0.262175,0.368476,1.34799,0.355746,1.62093,0.4375,1.33546,0.93235,0.780666,4.43661,0.481574,1.69102,1.38032,0.713217
-508.227,0.963298,0.0512064,6,63,0,514.378,1.17765,0.242147,0.251637,0.667122,0.561617,0.854612,1.68701,0.690499,0.570631,1.56912,1.03909,4.59156,0.585676,1.04854,2.30176
-508.137,0.965972,0.0512064,6,63,0,518.005,0.124243,0.836124,0.202905,0.493713,0.653219,1.29258,1.45353,0.842304,0.341764,2.27514,1.4855,2.22659,1.15239,0.443618,0.551737
-509.131,0.953105,0.0512064,6,63,0,515.084,1.18276,0.171998,0.793006,0.401639,1.57808,0.288156,1.5227,1.10764,0.753304,2.67091,0.40375,2.38329,1.58787,0.981014,1.99685
-508.804,0.915635,0.0512064,6,63,0,516.598,0.0545412,0.793084,0.367793,1.00806,0.240223,1.33891,1.24865,1.02062,1.37711,0.444109,1.77394,2.06538,1.42057,1.57339,0.955405
-507.973,0.989695,0.0512064,6,63,0,515.787,0.224722,0.868233,0.226042,1.07151,0.313479,1.24045,1.11773,0.79693,1.09116,0.691663,2.66336,1.48414,0.952761,2.36567,1.48618
-508.327,0.944879,0.0512064,6,63,0,515.5,0.149988,0.279502,0.184168,0.695911,0.776685,1.26725,2.1141,0.392697,0.62943,1.48896,1.96358,3.75586,0.489066,0.740205,0.375161
-509.097,0.888165,0.0512064,6,63,0,515.337,0.204702,0.603392,0.490317,1.07977,0.965768,0.371861,0.830883,0.95018,1.17387,2.57049,0.534961,1.22367,1.60844,1.68955,0.232242
-509.8,0.968341,0.0512064,6,63,0,515.582,0.572234,0.413885,0.514778,0.460451,0.140152,1.16708,4.35025,1.28243,0.383411,0.36693,1.93385,9.59839,1.16147,0.576064,0.87496
-507.622,0.994834,0.0512064,6,63,0,514.368,1.69045,0.293764,0.600862,0.471853,0.275583,0.54777,2.39098,1.84188,0.626563,0.588458,1.03459,3.1727,3.22924,0.731687,0.899161
-508.701,0.880181,0.0512064,6,63,0,512.842,1.79148,0.629009,0.43254,0.75346,0.217284,0.891136,1.27415,2.55212,0.729885,0.405776,1.42465,2.29761,2.72463,0.951986,0.802161
-513.172,0.988591,0.0512064,6,63,0,519.431,0.689092,0.0651401,1.78824,0.167474,0.605665,1.9754,0.739914,2.53662,0.210443,1.19034,2.20906,2.19567,2.69104,0.351731,0.424207
-507.774,0.965643,0.0512064,6,63,0,518.443,0.481052,0.581513,0.189945,0.892506,0.944925,0.793314,1.01823,0.56821,0.96106,1.44389,1.86302,1.19181,1.30621,0.971223,1.86252
-508.425,0.996946,0.0512064,6,63,0,515.025,0.324444,0.349301,0.815134,1.12607,0.194481,0.829673,1.33981,1.46458,1.82115,0.413255,0.799223,3.02062,1.92003,2.14587,4.96712
-510.891,0.865665,0.0512064,6,63,0,517.257,0.400103,0.590816,0.195233,1.86059,0.308075,0.777886,1.1872,0.719367,2.19656,0.38096,2.56778,1.49972,1.11881,3.4452,4.30112
-509.399,0.998007,0.0512064,6,63,0,518.4,0.250347,0.195403,1.29087,0.692109,0.373241,0.817639,0.569231,2.62216,0.556715,1.12256,1.541,0.918439,3.90268,0.65153,0.13664
-511.285,0.944116,0.0512064,5,31,0,516.344,0.210549,0.0787104,1.4601,0.647578,0.38607,0.74335,0.590873,2.55326,1.20474,0.567673,1.11336,1.2028,3.93451,1.88963,0.227317
-510.18,0.979722,0.0512064,6,63,0,520.943,1.01286,0.534371,0.10993,0.61019,0.704344,1.08325,2.4573,0.400033,0.407443,2.08279,1.65534,4.53337,0.461892,0.847303,4.42151
-507.966,0.987558,0.0512064,4,31,0,514.404,0.829377,0.454866,0.142881,0.711353,0.630285,1.15697,2.1648,0.513694,0.471077,2.00002,1.48574,3.45507,0.559574,0.886923,3.84229
-507.456,0.82022,0.0512064,6,63,0,515.704,1.52467,0.397655,0.558865,0.354545,0.378241,0.724412,2.01244,2.40614,0.439477,0.650211,1.06689,3.14624,2.55575,0.864162,1.15464
-511.477,0.785131,0.0512064,6,63,0,516.066,0.147907,0.157841,0.384939,0.705989,0.611616,0.821887,0.707588,1.31678,1.50867,0.760024,1.2053,1.24791,2.28265,1.447,0.0833305
-511.609,0.951534,0.0512064,6,63,0,520.504,1.27544,0.252862,0.222953,0.625588,1.68237,0.411048,1.185,0.967453,0.670005,1.83412,1.4183,1.5569,0.955282,1.60073,0.484933
-512.648,0.986509,0.0512064,5,63,0,517.735,0.382828,0.175858,0.462419,0.612469,0.488301,1.27868,1.51105,0.839163,0.3497,1.39375,3.21486,2.42577,0.521717,0.746036,0.669395
-510.747,0.950358,0.0512064,6,63,0,518.585,0.197231,1.19013,0.399136,0.566578,0.602703,0.768739,0.99107,1.00956,0.866133,1.50297,0.93676,1.31531,2.46635,0.860797,2.50955
-512.752,0.942554,0.0512064,5,47,0,523.659,0.524415,0.413113,0.293687,0.464002,0.434709,0.414268,1.40967,2.42677,0.604977,1.21337,0.808515,2.46369,1.90582,0.925405,0.52955
-514.171,0.62431,0.0512064,6,127,0,523.581,0.0557672,0.24365,0.393247,0.86128,0.39325,1.27594,0.619992,1.34896,1.30915,0.610719,1.8817,1.43583,1.33526,1.22481,0.222208
-512.775,0.937381,0.0512064,6,63,0,522.579,2.01476,0.137971,0.109889,0.333543,1.23534,1.13685,0.91264,0.862491,0.425631,3.53944,1.36206,1.31479,1.2017,0.593238,3.78102
-511.969,0.807097,0.0512064,6,63,0,520.186,0.330741,0.656745,0.403534,0.538892,0.500844,1.18742,2.18429,0.305548,0.590442,2.7334,1.26797,3.68951,0.404933,0.975786,2.08015
-509.694,0.904431,0.0512064,5,31,0,518.866,0.236646,0.654869,0.0884388,0.782814,1.1426,1.00629,2.33669,0.278429,0.893388,1.55813,1.88266,3.94378,0.304896,1.28909,0.644209
-507.649,0.832654,0.0512064,6,63,0,517.747,0.430441,0.848962,0.213615,1.59266,0.401531,0.298045,3.36447,0.781909,1.61337,0.656508,0.601883,5.5745,0.899493,2.23924,1.14603
-509.867,0.941796,0.0512064,6,63,0,515.971,0.114668,0.104022,0.626583,0.574523,1.13985,0.86036,0.41627,1.42882,0.778531,2.54601,1.27471,0.653097,2.2251,0.657686,0.519084
-511.685,0.994876,0.0512064,6,63,0,518.423,0.862108,1.244,0.314497,0.191863,0.487607,2.64898,1.03554,0.887982,0.261633,1.77067,3.37932,1.83888,1.39955,0.286357,0.79219
-510.166,0.931692,0.0512064,5,63,0,518.89,0.554176,0.663359,0.190638,0.494984,0.516709,2.1873,0.833684,1.36704,0.209395,1.61067,3.71453,1.21698,2.09702,0.372052,0.944641
-510.427,0.95463,0.0512064,6,95,0,517.436,0.355026,0.367496,1.20843,0.524211,0.211332,0.750019,1.88077,1.10706,1.82391,0.41016,0.942047,3.82636,1.11288,2.71885,1.55007
-513.088,0.853275,0.0512064,6,63,0,518.547,0.520163,0.429837,0.182489,2.08312,0.167205,2.07973,0.607198,1.37768,1.15756,0.582064,2.4716,1.32854,2.11412,0.953576,0.14353
-509.889,0.997022,0.0512064,6,63,0,518.436,1.53879,0.642817,0.621877,0.465827,0.223097,1.54703,1.83844,1.07745,1.04095,0.275857,1.80891,4.87627,1.27275,1.59489,0.826345
-506.635,0.93044,0.0512064,6,63,0,516.747,0.247335,0.13234,0.492957,0.629994,2.01835,0.603786,0.535001,0.914376,0.824129,3.94646,0.7335,1.145,1.27823,1.17912,1.15199
-511.117,0.860683,0.0512064,6,63,0,518.019,0.24314,0.655236,0.555196,0.628245,2.27407,0.266353,1.17391,0.748052,1.05633,3.22603,0.437162,1.81981,1.06561,1.53335,1.28073
-510.771,0.993122,0.0512064,6,63,0,516.72,0.158012,0.125084,1.08785,0.56024,0.422974,1.37401,0.639243,3.33619,0.282644,1.22054,2.48645,0.896915,3.62174,0.537631,1.34227
-508.601,0.996861,0.0512064,6,63,0,516.682,0.437181,0.693567,0.381798,0.422936,0.481268,1.62029,1.65031,0.667962,0.821474,0.493499,2.97735,3.13711,0.97088,1.27976,3.25906
-512.659,0.998311,0.0512064,6,63,0,519.238,0.844007,1.15681,0.355275,0.464474,0.160748,1.74627,1.25539,0.991915,1.28736,0.373299,2.51386,1.86949,1.38432,1.89853,6.17471
-508.162,0.99996,0.0512064,6,63,0,514.732,0.394359,0.0864776,0.143195,1.07775,0.702851,1.06752,0.950814,0.57597,1.0118,1.75329,1.4953,1.90947,0.636867,1.12305,0.84628
-508.841,0.772394,0.0512064,6,63,0,514.681,0.231707,0.920904,0.20377,0.95318,0.865841,0.303346,1.31347,0.924418,1.91064,1.17188,0.524478,2.28301,1.12352,2.66585,3.49461
-510.905,0.952154,0.0512064,6,63,0,518.658,0.24537,0.62719,0.425424,2.2945,0.199451,0.617109,0.916593,1.5384,1.66707,0.927446,0.887997,1.00638,2.03284,2.59828,5.93722
-509.865,0.924023,0.0512064,6,63,0,516.62,0.227318,0.278044,1.56379,1.0543,0.265584,0.544888,1.95408,1.44869,0.867713,0.784955,0.656443,4.3642,1.81628,1.02751,1.3372
-511.002,0.972804,0.0512064,6,63,0,516.438,0.32732,0.274828,0.21772,2.69612,0.385697,1.00829,0.341903,1.31126,1.21024,2.57511,1.10491,0.561122,1.5262,1.85404,0.983964
-511.687,0.867256,0.0512064,4,31,0,527.205,0.401038,0.215947,0.190652,0.899906,0.546744,1.33311,0.355267,1.89077,1.25229,0.866407,1.42529,1.27211,1.548,1.73808,1.31628
-513.033,0.789207,0.0512064,6,63,0,519.065,0.644348,0.28177,0.183578,0.94392,0.259817,1.00386,2.01811,0.675217,1.81974,0.593452,0.922478,4.38666,0.691412,3.62915,2.80191
-515.3,0.679584,0.0512064,6,63,0,525.195,0.162348,0.796571,0.245784,1.45535,0.171059,1.68997,0.62145,1.36051,1.89034,0.562504,1.49613,1.79172,1.3957,2.60148,2.25399
-517.36,0.995526,0.0512064,6,63,0,525.463,0.262033,0.743725,0.149841,1.12441,0.129538,2.43717,3.15357,0.439796,1.56453,0.220528,3.05947,6.79105,0.523843,2.44036,9.69861
-510.017,0.992497,0.0512064,6,63,0,524.442,0.124019,0.28457,0.330895,1.35123,0.831002,0.578669,0.444578,1.60719,1.31052,2.11414,0.5931,0.791956,1.93898,2.80477,2.54928
-513.14,0.973251,0.0512064,6,63,0,519.23,2.41368,0.519389,0.298283,0.336047,0.277751,2.53384,1.63304,1.10703,0.36294,0.833214,1.46844,5.41797,1.50442,0.494689,0.558267
-508.205,0.984755,0.0512064,6,63,0,518.656,0.0668782,0.254128,1.00621,1.29893,0.544816,0.442202,0.873287,1.29661,1.49723,1.31675,0.672646,1.33249,1.5586,2.66492,1.3572
-508.838,0.799956,0.0512064,6,63,0,514.388,0.890024,0.825217,0.136628,0.675678,0.415596,1.7471,1.56217,0.543911,0.482484,1.34267,2.17261,2.83617,0.853057,0.527359,5.46148
-509.811,0.979869,0.0512064,5,63,0,516.056,0.545496,1.59388,0.221643,0.818846,0.483537,0.78066,1.51734,1.00392,0.536501,1.24024,1.80703,1.6555,1.37992,0.743521,4.55235
-508.665,0.998991,0.0512064,6,63,0,512.712,0.604003,0.115052,0.37828,0.601241,0.587321,1.18419,0.769003,1.01331,0.917729,1.29141,1.40814,2.07997,0.864469,1.69495,0.275884
-508.299,0.933224,0.0512064,5,63,0,515.086,0.708366,0.0948631,0.318431,0.553885,0.557847,1.15008,1.05864,0.775598,0.91636,1.35561,1.57127,1.69397,1.02729,1.64472,0.572912
-509.87,0.734668,0.0512064,6,63,0,514.56,1.08912,0.172321,0.366793,1.05528,0.752599,0.451984,1.48654,0.797627,1.19391,0.888143,1.182,2.52789,0.958663,1.13089,0.876832
-507.856,0.985081,0.0512064,6,63,0,514.654,1.14613,0.162433,0.337964,1.05211,0.787451,0.442551,1.39458,0.793781,1.19105,0.947215,1.24608,2.6693,0.979504,1.22284,0.851984
-512.687,0.897007,0.0512064,6,63,0,517.558,0.133917,0.552141,0.243046,1.11739,0.575653,0.504167,1.22455,0.673961,1.17864,2.3195,1.00072,1.45663,0.926657,1.13244,7.36694
-508.617,0.989955,0.0512064,6,63,0,523.412,1.02098,0.151297,0.32696,0.416714,0.933921,0.809627,0.531877,1.80516,0.527647,2.37746,1.09574,0.815176,3.00831,0.653098,0.870453
-515.664,0.893515,0.0512064,6,63,0,523.968,3.00703,0.02715,0.280415,0.987482,0.859281,1.33966,0.238514,2.20184,0.589284,1.79849,2.98789,0.412416,2.54248,0.638829,1.71842
-513.28,0.953087,0.0512064,6,63,0,526.907,0.339579,1.01535,0.44875,0.364951,0.100686,3.45239,1.5123,1.23295,0.842718,0.1637,7.23055,1.63197,1.90738,1.35808,0.895057
-512.934,0.905891,0.0512064,6,63,0,520.075,0.58822,0.190324,0.509775,0.680048,3.46394,0.255551,0.629598,0.811054,1.23959,6.7001,0.35856,1.1662,0.920414,1.28385,1.10126
-514.166,0.775432,0.0512064,5,31,0,519.623,0.3822,0.084971,0.166369,0.954944,3.72618,0.153025,0.814127,1.04993,0.749526,8.54941,0.275157,1.24743,1.29662,1.02114,0.54865
-508.285,0.430077,0.0512064,6,63,0,525.991,0.177365,0.806479,0.278039,0.762607,0.542414,1.3884,1.57709,0.339381,1.20259,0.79795,2.54592,2.74043,0.461564,1.64059,0.579201
-507.747,0.970551,0.0512064,6,63,0,513.738,1.79802,0.219974,0.702987,0.537296,0.346406,0.739095,1.26445,2.6485,0.476875,0.842867,1.16937,2.25756,2.4259,0.641849,0.766045
-509.109,0.994024,0.0512064,6,63,0,513.534,1.32716,0.273887,0.551081,0.682355,0.295964,0.548883,1.80003,1.78344,0.646269,0.748783,1.32106,2.04181,3.24969,0.57706,0.357214
-512.344,0.931704,0.0512064,6,63,0,516.148,0.294174,0.244955,0.506374,0.533663,1.50075,1.12367,0.778473,0.509728,0.778499,1.48573,3.95876,0.84677,0.683852,1.4707,0.455854
-513.362,0.972125,0.0512064,6,63,0,524.349,1.34196,0.125334,0.312407,1.27265,0.921397,0.26848,1.10557,2.55845,0.566039,1.3993,0.635635,1.85832,3.44489,0.779762,0.214481
-510.608,0.99989,0.0512064,6,63,0,517.479,0.122376,0.807016,0.464094,0.517721,0.262525,1.11348,2.65236,0.752803,1.27354,0.27083,2.60613,2.76875,1.2483,1.99753,1.03801
-510.182,0.908987,0.0512064,6,63,0,518.851,0.145256,0.246862,0.674058,1.46333,0.246758,0.822547,1.10916,1.98861,0.825514,0.832148,0.69626,2.93844,2.23956,1.50162,0.901806
-510.517,0.80313,0.0512064,6,63,0,519.559,0.371812,0.206233,0.313556,0.666224,1.0634,0.928786,0.421401,1.09831,1.11044,1.50731,1.79027,0.668795,1.50612,1.10507,6.87036
