# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:14:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v3.json
# init = .//input/init.json
# random
#   seed = 4028571590 (Default)
# output
#   file = .//output/output_trivial_v3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-974.359,0.82534,0.0422102,5,63,0,985.187,0.165549,1.2948,12.5725,0.429714,1.87958,1.83177,2.83345,0.709408,0.270849,0.944937,0.863461,2.57458,2.80831,0.776399,0.565783
-974.708,0.66808,0.0422102,6,127,0,983.674,0.142114,0.981715,9.33312,1.31292,1.4042,1.1674,2.68205,0.74026,0.290253,1.22886,0.593767,2.92711,2.85129,0.857847,0.429849
-972.101,0.944494,0.0422102,6,79,0,979.572,0.350704,0.660861,4.47469,0.831818,1.92716,5.78569,1.34685,0.294788,0.373853,1.37686,2.19012,1.35627,1.18333,0.995934,1.24382
-974.676,0.838663,0.0422102,6,63,0,980.041,0.209704,0.548155,3.19263,2.65729,2.22038,1.93017,1.76693,0.140464,1.22198,1.48385,1.13063,1.16106,0.622559,3.18405,0.283542
-971.471,1,0.0422102,6,63,0,976.2,0.487332,0.40765,5.27998,2.53835,1.01904,3.61611,1.26969,0.275468,0.940859,0.921982,1.58233,1.33548,1.31561,2.11391,0.410976
-972.324,0.979748,0.0422102,6,127,0,979.202,0.26284,0.493286,5.13565,1.88359,1.5256,3.71698,0.931511,0.366665,0.526558,1.875,1.08077,0.904586,1.89372,1.62435,0.460593
-976.192,0.565281,0.0422102,6,63,0,982.551,0.0857372,1.54273,8.25403,0.706936,2.16608,1.26563,2.85948,0.539596,0.353513,1.5519,0.59244,2.87756,1.59662,1.22946,2.96194
-977.555,0.715928,0.0422102,6,63,0,985.694,0.139817,0.910216,7.36426,2.38135,0.939621,1.67103,1.7694,0.478415,0.738892,0.789596,0.380177,2.55709,2.58862,2.44907,0.9718
-976.697,0.967343,0.0422102,6,127,0,986.964,0.178719,1.2185,13.8334,1.71488,0.502676,1.77959,2.47794,0.770825,0.675358,0.273199,0.782581,4.14487,3.27921,1.6906,1.13467
-979.06,0.935587,0.0422102,6,63,0,988.207,0.0821872,0.593974,23.5831,2.17968,0.834852,0.764239,2.08561,1.00258,0.864295,0.721835,0.232259,2.3653,4.71335,2.47989,0.636611
-973.983,0.810101,0.0422102,6,63,0,988.081,0.609951,0.952328,2.42592,1.0818,1.16411,8.68785,1.8615,0.154605,0.584522,0.710895,4.33194,1.20912,0.882889,1.82922,3.22876
-973.453,0.9919,0.0422102,6,127,0,979.873,0.455693,1.37763,3.16374,2.0316,0.698505,3.04893,4.52595,0.152673,0.909078,0.498458,1.2379,4.52664,0.746751,2.73779,2.43859
-971.84,0.816222,0.0422102,6,127,0,978.685,0.397404,0.807871,1.4688,2.68969,1.95252,3.32048,1.95235,0.100457,1.05952,1.48168,1.40202,1.46698,0.617362,3.28263,1.25568
-976.677,0.91356,0.0422102,6,63,0,980.919,0.395471,0.453754,1.13367,1.13712,8.66533,4.4555,1.19789,0.0602149,0.519622,7.25205,1.33017,1.21173,0.303789,1.2064,1.23526
-976.693,0.449348,0.0422102,6,127,0,986.01,0.412231,1.08593,13.5855,2.07671,0.180118,4.21126,2.59203,0.764777,0.94431,0.161575,1.63018,2.66134,3.78019,1.86313,1.58927
-974.784,0.993854,0.0422102,6,63,0,983.809,0.299727,1.59577,3.85735,2.69853,0.542749,2.63973,3.41789,0.262411,0.994611,0.327921,2.22415,1.41567,1.57792,2.79033,3.4177
-970.411,0.877314,0.0422102,6,63,0,977.202,0.316398,0.542787,2.59446,1.54376,3.60671,2.83958,1.25164,0.176084,0.675851,2.19997,1.50261,1.01021,0.804621,1.99869,0.348322
-972.747,0.790318,0.0422102,6,127,0,977.524,0.335155,0.597776,2.67451,0.976082,3.52594,3.87306,1.30375,0.179961,0.44443,2.46538,1.59355,1.58239,0.57817,1.40844,0.240225
-976.167,0.774456,0.0422102,7,127,0,982.08,0.359683,0.752208,8.75646,1.4448,0.684021,3.63361,2.54324,0.369423,0.651049,0.455546,1.29323,2.02858,2.16864,2.63085,4.36474
-974.995,0.929713,0.0422102,6,63,0,982.293,0.549242,0.490843,4.59828,1.41914,1.39088,4.58211,1.04299,0.272181,1.11712,0.652151,2.56763,0.878673,1.15673,2.61059,0.984438
-976.105,0.88868,0.0422102,6,63,0,983.279,0.55601,1.80161,4.83078,1.06716,0.584904,4.22384,4.52726,0.321327,0.571944,0.303275,2.02502,4.3589,1.15874,2.03413,2.32085
-970.705,0.919794,0.0422102,6,63,0,983.903,0.390681,0.711161,7.12547,1.20972,1.21599,2.60798,1.89223,0.416717,0.612355,0.857611,1.16765,1.6171,1.85942,1.81714,1.36892
-977.598,0.85234,0.0422102,5,63,0,983.427,0.200822,0.856255,10.5676,2.90296,0.535897,1.94049,1.54812,0.800979,0.999003,0.255726,2.34505,0.948498,3.36384,2.41484,1.00771
-973.425,0.943216,0.0422102,5,31,0,981.108,0.3216,0.615775,12.2717,2.24511,0.470776,3.07838,1.30014,0.665169,0.993795,0.384424,1.17347,1.2804,3.35742,2.04576,0.700801
-973.317,0.964893,0.0422102,6,63,0,979.796,1.01045,0.572117,1.92236,0.964802,2.12051,9.66853,1.51379,0.120621,0.351517,1.28906,4.35268,2.21947,0.380786,1.1971,0.463936
-975.104,0.901135,0.0422102,6,63,0,980.982,0.623521,0.515226,4.06701,0.61687,2.15584,7.43324,1.33802,0.331012,0.166515,1.54089,4.84474,1.06787,1.56127,0.465724,0.88516
-970.341,0.802298,0.0422102,5,63,0,984.556,0.378448,0.910014,4.29772,1.30988,1.17951,3.97208,2.1157,0.255433,0.66848,0.793741,1.82273,2.26091,0.943005,1.87024,0.751582
-973.444,0.981291,0.0422102,5,63,0,976.845,0.372719,0.580247,4.28909,3.26412,0.862942,2.81813,1.57281,0.326587,0.885982,0.860708,0.789816,2.10018,1.30897,1.98999,0.616048
-975.004,0.894622,0.0422102,4,15,0,979.68,0.295369,0.571467,4.931,4.06212,0.741747,2.84487,1.41337,0.383302,0.736756,0.867671,0.963722,2.68963,0.968436,2.2084,0.595386
-979.92,0.984946,0.0422102,5,31,0,989.592,0.252217,0.526534,12.56,1.43129,0.966763,2.52345,1.60324,0.498745,1.22829,0.256085,2.54243,1.07595,1.69866,4.06857,0.715779
-982.67,0.724681,0.0422102,6,127,0,988.734,0.295435,0.255434,6.37244,4.67518,1.13838,2.0401,0.767425,0.406263,1.52338,1.23984,0.438739,1.13041,3.85999,2.71222,2.81165
-974.221,0.999446,0.0422102,4,15,0,986.487,0.161878,0.50749,6.82555,3.45019,1.44083,1.75654,0.91074,0.498807,0.930096,1.45996,0.585959,1.24621,2.00522,2.32156,2.77261
-975.949,0.639115,0.0422102,5,47,0,983.443,0.316843,0.358406,8.76798,2.56406,1.20792,2.26881,1.20554,0.346297,0.793764,1.55043,0.644344,1.496,1.75807,2.2104,2.56422
-977.425,0.732272,0.0422102,7,127,0,985.577,0.622653,0.532944,3.82243,0.840782,1.9026,8.20698,1.13543,0.355653,0.224221,1.72579,2.56145,0.655843,2.89894,0.663137,0.598955
-979.915,0.926649,0.0422102,6,63,0,986.579,0.840649,0.301044,4.8356,1.14937,2.24621,4.99865,0.845366,0.303119,0.287591,2.11868,3.38131,0.544285,1.95989,0.47838,0.751471
-974.217,0.994298,0.0422102,6,63,0,984.621,0.561346,0.276542,6.67635,1.14027,1.71023,7.59514,0.527555,0.418997,0.502138,1.4482,1.49347,0.847012,1.55322,1.82561,0.740499
-973.708,0.788538,0.0422102,7,127,0,979.385,0.223391,1.48371,4.22493,1.51893,1.1184,2.5468,3.69148,0.200477,0.71823,1.04357,0.76924,4.13385,0.766709,2.43092,1.35989
-971.504,0.685355,0.0422102,7,127,0,980.871,0.671467,0.384686,5.63331,0.997589,1.86311,4.83725,1.14968,0.378587,0.308627,1.3301,2.40676,1.20845,1.7664,0.745498,0.545456
-972.513,0.962049,0.0422102,7,127,0,979.395,0.233256,0.855627,3.5855,3.23368,1.35312,1.48384,2.49758,0.20555,1.26281,0.786009,0.983525,2.23924,0.926557,2.92615,1.79301
-975.167,0.875057,0.0422102,7,127,0,979.822,1.11397,0.374665,7.5133,0.828431,0.939974,8.82145,1.41112,0.288062,0.301851,1.0054,2.47976,1.75713,1.29164,0.940372,0.667933
-979.988,0.706298,0.0422102,6,127,0,987.25,0.52322,0.819699,5.32009,1.74119,0.475396,6.72029,1.86741,0.51564,0.41816,0.289432,2.40482,1.81454,2.54429,1.17261,1.35611
-984.471,0.942365,0.0422102,7,127,0,992.384,0.330014,0.484178,3.50746,3.36911,0.642023,7.21118,0.844768,0.308948,1.07004,0.530907,1.73935,1.83434,1.56599,2.65676,0.26726
-974.455,0.974067,0.0422102,4,15,0,988.996,0.740109,0.592781,6.30876,2.59792,0.52838,4.03388,1.52921,0.358663,0.997592,0.461105,1.84071,1.48257,1.55871,2.7755,0.437368
-978.954,0.721666,0.0422102,6,63,0,984.198,0.259315,0.333507,3.72366,6.67788,1.05825,2.21551,1.3879,0.217346,1.86537,0.772472,1.40776,0.950249,0.804666,6.30366,0.210462
-976.143,0.995719,0.0422102,7,127,0,987.108,0.607738,1.13187,5.7994,0.48428,1.16963,7.15733,2.19345,0.326406,0.270201,0.99246,1.81923,1.64314,2.43871,0.750699,6.348
-975.874,0.799261,0.0422102,6,63,0,986.519,0.548304,0.648829,5.43782,0.947771,1.72329,3.21885,2.05227,0.387628,0.26486,1.19341,2.39249,1.00302,2.80716,0.570249,3.05076
-980.152,0.746549,0.0422102,6,63,0,986.61,0.895666,0.684328,7.00451,0.272731,1.42682,13.4897,1.38371,0.437949,0.117476,1.15385,3.293,2.42606,1.81339,0.258446,0.175397
-981.548,0.929834,0.0422102,6,63,0,990.48,0.478796,1.66708,5.94699,0.306899,1.08734,9.14934,2.54775,0.429118,0.144317,0.844926,4.08908,1.16925,3.10219,0.344551,1.51456
-979.891,0.990592,0.0422102,6,63,0,985.428,0.669198,0.664861,9.56329,0.44081,0.939267,11.3102,1.34391,0.59171,0.162437,0.615531,2.46585,4.44967,1.65891,0.466108,0.712267
-976.309,0.932206,0.0422102,6,63,0,986.916,0.17058,0.862625,5.28606,0.916263,3.61726,1.32621,2.58688,0.263052,0.356472,2.36808,1.51125,1.11642,1.55264,1.01338,0.394288
-977.917,0.968747,0.0422102,7,127,0,982.316,0.642102,0.318944,12.3368,0.591918,2.04893,3.73793,1.36441,0.506891,0.228481,1.91543,1.17295,2.04669,2.02893,0.592401,0.308476
-977.757,0.945164,0.0422102,7,127,0,987.503,0.203608,0.646116,6.1838,3.77562,0.67824,1.77952,2.58179,0.221697,1.84249,0.701922,0.680314,2.1583,1.25413,3.05878,1.54792
-976.746,0.947227,0.0422102,7,127,0,987.154,0.433676,0.669804,1.26673,1.98321,3.20501,5.1529,1.14053,0.106607,0.647466,2.59188,0.999633,1.76086,0.703651,1.9608,1.98852
-975.23,0.88866,0.0422102,7,127,0,985.379,0.510642,0.405875,6.02788,0.796273,2.18595,5.89639,0.739879,0.467449,0.372965,0.966147,2.77598,0.795811,2.06307,1.42258,5.4349
-978.108,0.85594,0.0422102,6,127,0,985.648,0.191265,0.913454,10.4493,1.41693,0.94094,1.38515,3.63879,0.47894,0.72789,0.565305,0.656671,2.31527,4.61278,1.22073,0.410258
-973.637,0.830251,0.0422102,6,127,0,983.697,0.176137,1.35792,9.64935,1.09612,0.910063,1.72001,2.90322,0.551857,0.524032,0.883733,0.639977,2.18306,3.43296,1.19767,0.384648
-974.236,0.855745,0.0422102,6,95,0,978.001,0.305995,0.565528,1.78478,3.37679,1.89846,3.96089,1.40971,0.113197,1.12901,1.60309,1.78866,0.763617,0.978517,2.73717,2.14431
-974.813,0.987715,0.0422102,5,63,0,979.626,0.445328,0.429378,1.84729,3.94371,1.83468,3.63125,1.2588,0.131604,1.23426,1.66831,0.943872,2.17179,0.493964,3.59641,3.23392
-973.863,0.903664,0.0422102,6,127,0,980.094,0.204858,0.385334,4.64436,3.07449,1.78569,2.53783,0.880909,0.306906,1.47798,1.22481,1.17182,0.635572,1.93283,2.79638,0.935028
-975.726,0.97065,0.0422102,6,63,0,981.986,0.368439,0.536944,6.65864,1.5366,1.01595,4.48132,0.995775,0.381269,0.749239,0.737601,1.43188,1.6488,1.71276,2.57306,0.357175
-972.719,0.986784,0.0422102,5,63,0,982.542,0.534705,0.412892,5.6039,1.45253,1.13375,5.21965,1.22069,0.371615,0.452204,1.07954,1.87147,0.918769,2.10703,0.974712,2.06307
-972.851,0.988367,0.0422102,7,127,0,976.773,0.226648,1.41302,2.95231,1.53934,1.29177,2.40175,3.4476,0.234425,0.649508,1.07973,0.894994,2.71613,1.13765,1.86154,0.487188
-970.758,0.999665,0.0422102,6,63,0,974.995,0.196897,0.930437,6.47972,1.59555,1.22743,1.8621,2.34107,0.33737,0.831545,0.907854,0.600231,2.30008,1.55968,2.34933,1.08867
-972.579,0.830289,0.0422102,7,127,0,975.662,0.226024,1.34747,2.78892,1.35268,2.22111,2.00178,3.11775,0.184414,0.696097,1.52798,0.765341,2.26937,1.04712,2.34824,1.60036
-970.251,0.924727,0.0422102,7,127,0,979.004,0.230174,0.752238,5.68987,0.944459,2.5295,2.10804,2.064,0.302335,0.441225,1.87114,0.791309,2.85362,1.05181,1.13335,0.630826
-974.627,0.615467,0.0422102,7,127,0,977.736,0.612909,0.386574,4.66469,2.38449,1.10656,5.04816,1.2591,0.225219,0.879738,0.867517,1.61496,1.31731,0.829247,3.0727,1.27952
-977.432,0.970237,0.0422102,6,63,0,982.905,0.796421,0.337263,4.69993,2.15745,1.08555,7.41876,0.97133,0.163056,1.05117,1.01666,1.49854,1.23318,0.930575,2.71636,1.43289
-975.35,0.992497,0.0422102,6,63,0,980.627,0.282275,0.395506,6.51874,1.85127,1.33672,3.39441,1.19026,0.270988,0.857361,1.47682,2.1317,0.565646,1.25041,2.23112,1.2226
-979.503,0.944462,0.0422102,6,63,0,986.291,0.410474,0.33863,21.0674,2.04016,0.41395,3.83694,0.93774,0.803382,0.775391,0.566114,0.791955,1.70218,3.1972,1.98584,0.149578
-976.067,0.887321,0.0422102,6,127,0,987.848,0.777691,0.62295,1.73175,3.06763,0.953293,6.50063,1.42271,0.158803,0.875589,0.689625,3.34736,0.80378,1.47763,2.21908,0.247611
-973.395,0.848402,0.0422102,6,63,0,983.182,0.692404,0.648213,2.58838,1.461,1.63903,6.84871,1.31793,0.151622,0.575163,0.957225,3.33121,1.35639,0.61223,1.68987,0.290766
-973.268,0.7888,0.0422102,5,63,0,978.364,0.455715,0.731447,2.92864,1.42966,1.80477,4.67076,1.8801,0.168685,0.645163,1.4686,1.97171,1.38173,0.802449,1.37556,0.53077
-974.947,0.98641,0.0422102,6,111,0,980.802,0.518519,0.466849,3.46516,1.5576,1.94588,4.18032,1.22928,0.144448,1.07624,1.40761,2.01737,1.11844,0.561879,2.21254,2.08375
-973.939,0.597905,0.0422102,6,63,0,980.968,0.193865,0.95514,6.58418,1.12994,1.21866,2.86684,2.49385,0.285475,0.509215,0.986871,1.00903,1.81453,1.82117,1.95825,1.64171
-974.216,0.998564,0.0422102,4,31,0,976.736,0.226266,1.44935,4.82828,1.28954,1.53999,1.81026,2.57925,0.383503,0.633126,0.896878,1.25585,1.36334,1.81823,1.82889,1.62747
-976.287,0.945065,0.0422102,6,63,0,985.089,0.0974173,0.356854,10.3894,2.71742,2.00327,1.1901,0.932508,0.441954,1.62865,0.975111,0.498248,1.25097,2.24599,3.54835,0.240915
-972.122,0.943597,0.0422102,6,63,0,983.56,0.439526,0.709914,3.65795,1.1842,1.42847,4.97962,1.77427,0.252236,0.381858,1.04084,2.47961,1.81984,1.39143,0.629631,0.472285
-974.826,0.927309,0.0422102,7,127,0,978.28,0.337835,0.428117,2.89759,2.9557,2.78549,2.07136,1.0543,0.201924,1.02759,2.3519,0.798595,0.659826,1.18157,3.83827,0.879002
-974.624,0.921262,0.0422102,4,15,0,980.627,0.317221,0.424998,2.9867,2.91816,2.73293,2.15836,1.04728,0.194189,1.01931,2.18629,0.806092,0.652122,1.21342,3.58764,0.91427
-971.615,0.986285,0.0422102,6,127,0,978.597,0.261978,0.36462,4.0225,2.40725,2.29061,2.53073,0.999744,0.254194,0.953861,1.63954,1.58342,0.885965,0.847078,2.95086,3.18815
-974.414,0.616467,0.0422102,6,63,0,980.279,0.26608,0.345276,5.94405,1.92968,2.47325,2.54963,0.660242,0.460269,0.643315,2.55484,0.696997,1.18449,1.66124,1.69405,3.63464
-980.176,0.735672,0.0422102,7,127,0,985.824,0.116847,1.60752,2.10227,4.05284,1.93299,1.06943,3.77866,0.114416,1.37318,1.67284,0.465317,1.70404,1.37552,2.24382,0.519278
-976.758,0.99825,0.0422102,4,15,0,981.074,0.106335,1.54094,1.66254,3.97131,2.1181,1.16116,3.47288,0.142276,1.17328,1.73852,0.555664,1.68244,1.24587,2.38553,0.535237
-974.255,0.837934,0.0422102,5,31,0,988.063,0.219318,0.862996,2.03911,1.18259,5.01279,2.36182,1.81117,0.117122,0.651922,2.45682,1.1146,2.37271,0.36091,2.56942,0.349679
-973.855,0.651283,0.0422102,6,63,0,981.743,0.495198,0.582784,6.68042,1.81951,0.727366,3.8891,1.87986,0.299619,0.89818,0.355785,1.86591,1.40399,1.92362,2.80148,0.99807
-980.243,0.710791,0.0422102,6,127,0,985.33,0.178164,0.368537,9.25345,3.38487,1.18986,1.82323,0.616728,0.569954,2.23925,0.632351,0.794737,0.542612,3.98477,5.96536,0.410694
-977.949,0.999555,0.0422102,6,127,0,985.353,0.318781,0.177411,8.74744,4.38205,1.26302,2.84862,0.456478,0.536311,1.09438,1.3795,1.37851,0.501041,1.61516,2.4127,0.195731
-975.055,0.908319,0.0422102,6,63,0,984.052,0.504652,0.284245,7.29464,0.792632,2.836,4.47466,0.958214,0.360155,0.410892,1.50317,2.42051,0.657274,2.2189,1.2766,0.381081
-976.558,0.994246,0.0422102,7,127,0,981.848,0.184452,1.66438,2.5827,2.01064,1.12407,2.91938,2.9656,0.160115,1.05436,0.553342,0.972832,2.66691,1.13447,3.26267,3.39636
-976.624,0.970171,0.0422102,5,47,0,983.667,0.222858,2.08913,3.25395,2.4696,0.641255,2.22932,5.16301,0.196402,0.635729,0.617923,0.916343,8.76434,0.549886,2.40668,2.25045
-979.868,0.906691,0.0422102,6,63,0,990.388,0.422581,0.249076,6.1222,4.98928,1.13388,2.1025,0.80243,0.382271,1.17716,1.1465,1.60421,0.3588,2.27784,2.94469,1.04664
-977.61,0.917176,0.0422102,6,63,0,986.013,0.424265,0.889317,9.47532,0.764664,1.40914,2.01117,2.9531,0.506889,0.276569,0.895753,1.05553,2.00268,3.80582,0.712966,1.02245
-979.516,0.792801,0.0422102,7,127,0,985.127,0.219392,1.41594,10.3018,0.583634,0.886258,3.69444,2.41462,0.553499,0.310294,0.703517,1.42421,2.87715,2.98654,0.829948,1.83023
-979.836,0.990284,0.0422102,6,63,0,985.387,0.309336,1.17173,8.8869,0.538513,1.61026,2.05411,3.85248,0.603508,0.171181,0.893848,1.23695,3.46921,1.78112,0.546691,2.20323
-972.226,0.965499,0.0422102,6,63,0,984.348,0.366643,1.22908,3.90168,1.23805,1.41563,2.59886,3.51721,0.21272,0.39573,1.24757,1.10666,3.29232,1.30581,0.901528,0.682175
-972.208,0.874657,0.0422102,5,63,0,976.741,0.290536,1.09256,4.82471,0.85288,1.69661,3.95733,2.11436,0.209554,0.41024,1.31961,1.8429,2.05374,0.897584,1.16958,0.777104
-973.66,0.955188,0.0422102,5,47,0,981.663,0.231892,0.628357,3.96654,1.30882,2.99609,2.39917,1.57611,0.216673,0.679057,1.8241,0.854,1.70847,1.57178,0.96061,0.42126
-977.662,0.803378,0.0422102,6,63,0,985.913,0.177833,1.4543,5.67815,1.16791,1.11862,2.01771,3.70805,0.429034,0.222095,1.98705,0.670309,3.1895,1.69776,0.802574,3.95516
-979.546,0.700997,0.0422102,5,31,0,989.625,0.133956,2.81457,6.51296,1.03784,1.13606,1.19068,5.96704,0.423658,0.480808,0.41736,0.906062,4.67855,1.74135,1.30486,5.47316
-975.58,0.967879,0.0422102,6,79,0,988.038,1.1749,0.181541,3.21423,1.8186,1.73412,12.0561,0.473511,0.197219,0.564159,1.7248,3.36384,0.497362,1.07686,1.67552,0.181755
-974.858,0.899473,0.0422102,6,63,0,984.856,0.48975,0.130299,5.78203,3.14802,2.07617,4.78575,0.293089,0.377538,1.06322,2.08081,2.21243,0.229307,1.53836,2.97349,0.591005
-972.239,0.859243,0.0422102,6,127,0,981.277,0.737391,0.483496,5.68328,1.48446,0.70198,9.04836,1.05791,0.42582,0.394501,0.634563,3.95982,1.12592,1.43105,1.18666,1.06224
-975.362,0.946153,0.0422102,6,63,0,979.882,1.23698,1.00163,6.53009,0.991305,0.283396,12.0284,2.66833,0.327703,0.565322,0.202026,4.17479,2.56726,1.36972,1.81849,1.75098
-975.818,0.955986,0.0422102,7,127,0,982.801,0.472299,1.14216,5.91737,1.95242,0.359846,4.33608,3.80318,0.320683,0.526053,0.308385,2.04185,3.81936,1.9119,0.919312,2.674
-975.695,0.955204,0.0422102,6,63,0,981.471,0.0860796,1.25608,6.39065,3.10445,0.849305,1.04793,2.70248,0.585532,0.896354,0.550288,0.50873,3.47258,2.10474,2.13445,0.471198
-974.55,0.797698,0.0422102,6,127,0,987.091,0.405433,1.01147,5.5852,0.556409,1.50199,5.76519,2.32998,0.318725,0.242764,1.15489,1.7946,3.03881,1.53087,0.485377,3.78961
-975.902,0.96906,0.0422102,4,15,0,979.34,0.76518,0.983903,4.98151,0.584746,1.52454,4.88223,2.62134,0.349407,0.201268,1.17628,1.88197,4.31094,0.779713,0.667881,3.2629
-979.128,0.513966,0.0422102,6,127,0,987.136,0.360049,1.95507,1.92027,0.533009,3.80239,2.61917,4.1906,0.180193,0.213168,1.70573,1.82205,2.20909,1.11064,0.536444,2.20313
-979.553,0.950112,0.0422102,6,63,0,988.874,0.112061,1.07732,20.8684,0.756939,0.864444,1.448,3.11174,0.874747,0.504062,0.602558,0.416901,4.02823,4.8124,1.04746,0.738502
-977.526,0.999884,0.0422102,6,63,0,986.546,0.222971,0.532181,4.88193,1.19907,4.79817,1.47243,1.1326,0.446632,0.422654,3.39731,0.816759,0.756507,1.75976,1.61644,0.154913
-975.21,0.97861,0.0422102,6,63,0,984.032,0.333307,0.391776,11.6186,1.2428,1.30723,2.43314,1.41038,0.614134,0.502284,0.677084,0.994127,2.45587,2.2024,1.59314,6.17216
-973.2,0.910514,0.0422102,6,127,0,983.693,0.420194,0.492091,4.37329,1.47803,1.28402,5.78714,1.07793,0.309928,0.607985,0.647834,4.313,0.640385,1.80755,1.36169,0.417862
-974.398,0.626854,0.0422102,5,63,0,985.507,0.421995,0.374706,7.92969,1.01553,1.82091,4.37383,0.886759,0.484856,0.527382,0.650865,3.28665,0.880757,1.33533,2.03812,0.319108
-970.829,0.949033,0.0422102,4,15,0,977.822,0.595857,0.356566,6.76594,1.18094,1.49188,5.26107,0.949025,0.351306,0.585502,0.988047,2.71584,0.784126,1.71417,1.52987,0.387681
-971.971,0.985987,0.0422102,7,127,0,976.087,0.127305,0.911339,3.16686,1.42003,3.5969,1.74585,2.04361,0.197701,0.574468,2.18529,0.938278,2.05841,0.853496,1.34266,3.23096
-976.067,0.835044,0.0422102,6,63,0,980.274,0.244261,0.482813,4.04557,1.45331,2.27823,3.0344,1.48626,0.237614,0.439605,1.76825,0.965734,2.1056,1.48937,0.908349,6.96586
-980.586,0.945841,0.0422102,4,15,0,985.319,0.552507,0.454064,2.99185,1.80787,2.59205,2.89125,1.07685,0.342702,0.440325,2.00106,1.15534,1.60316,1.53258,0.794836,6.69438
-977.699,0.781398,0.0422102,7,127,0,985.563,0.249062,0.905888,4.80381,2.03672,0.999822,2.42628,1.75905,0.382292,0.725597,0.462468,2.11413,2.54801,0.992688,1.88082,0.158517
-976.291,0.966503,0.0422102,7,127,0,983.352,0.179455,2.16325,4.17295,0.866788,1.4078,2.71105,4.36006,0.297902,0.228001,1.47196,1.62685,2.90496,1.17806,0.548325,0.959997
-977.219,0.92268,0.0422102,6,63,0,984.021,0.446369,1.03664,11.7224,1.29197,0.261981,5.79869,2.132,0.817897,0.343306,0.304012,2.13026,3.65653,1.8067,1.20294,0.7406
-979.379,0.938299,0.0422102,6,127,0,987.211,0.44402,0.558251,11.8181,1.15895,0.85163,2.49727,1.69516,0.913715,0.544631,0.377615,1.27556,1.51325,5.27551,1.84075,2.54726
-975.496,0.997478,0.0422102,7,127,0,986.113,0.0926205,0.730126,3.23066,2.17648,4.19795,1.32637,1.5041,0.239823,0.633395,3.33394,0.658001,1.81593,0.657064,1.85641,0.26925
-973.094,0.990628,0.0422102,6,63,0,982.098,0.164208,1.56255,4.3963,1.85061,1.11147,1.62302,4.48888,0.272817,0.615967,0.664197,1.0977,3.95821,1.18483,1.38554,0.292281
-971.734,0.946273,0.0422102,7,127,0,976.902,0.498226,0.518392,4.81613,0.598723,3.25493,5.00956,1.13601,0.300559,0.307762,1.65587,2.14225,1.12449,1.33985,0.935547,3.04463
-973.059,0.774868,0.0422102,7,127,0,978.746,0.166146,0.948842,3.03114,2.81568,1.62051,2.06984,2.1176,0.16592,1.08401,0.999818,0.846846,3.02914,0.646777,2.52191,0.310216
-973.005,0.941607,0.0422102,7,127,0,979.904,0.490703,0.376388,7.52261,0.979177,1.46354,5.77627,0.912705,0.424382,0.386681,1.0197,2.17614,1.16307,2.00808,0.735093,3.61617
-972.676,0.86374,0.0422102,6,127,0,978.24,0.455532,0.376634,8.16251,0.929049,2.02682,3.57633,0.945023,0.450067,0.36181,1.71201,1.20565,1.03332,2.07039,1.29811,3.08975
-972.867,0.949077,0.0422102,6,127,0,976.786,0.22776,0.503566,5.17543,1.66986,2.50117,1.99791,1.05935,0.322074,0.732443,1.48705,1.34637,0.933631,1.56854,1.4337,2.85805
-976.259,0.993775,0.0422102,6,63,0,980.452,0.203996,1.44825,3.85528,0.500048,3.55263,1.80891,4.57804,0.225677,0.193177,2.31487,0.653291,5.84908,1.12858,0.614924,1.60263
-976.4,0.763954,0.0422102,7,127,0,989.619,0.656551,0.257804,5.78208,1.61222,1.72865,5.88778,0.536691,0.480667,0.440545,0.960668,2.8664,0.485559,3.04491,1.17156,0.328608
-975.99,0.976392,0.0422102,7,127,0,985.863,0.396706,0.44075,2.66043,4.11047,1.2519,3.91517,0.996131,0.206582,0.960572,1.93881,0.798139,1.25894,0.808512,2.72519,4.32781
