# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:20:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v4.json
# init = .//input/init.json
# random
#   seed = 4028952409 (Default)
# output
#   file = .//output/output_trivial_v4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-1215.26,0.998307,0.0367888,6,127,0,1225.15,2.92403,0.21176,1.11049,0.523193,2.4863,7.50032,0.979996,2.40053,0.716041,2.37817,1.71036,0.581315,0.6105,0.653402,0.989363
-1212.41,0.947382,0.0367888,7,127,0,1219.84,0.678731,0.895408,0.906738,0.714354,2.90162,1.35171,3.48024,2.71525,0.892799,2.51088,0.328437,1.69417,0.748458,1.20002,0.273822
-1213.35,0.853927,0.0367888,7,127,0,1221.36,1.2427,1.00512,0.317821,1.54177,1.69747,3.17477,3.52978,1.06132,1.58976,1.71787,0.67405,1.83647,0.338793,1.50836,0.167628
-1216.5,0.970001,0.0367888,6,63,0,1219.94,0.916453,0.925639,0.222442,0.886215,5.1699,2.56343,3.55084,0.638697,0.993611,4.98137,0.568748,2.22152,0.160493,1.16067,0.252305
-1213.71,0.946115,0.0367888,6,63,0,1223.35,0.708649,0.341786,0.905523,2.90532,1.27539,1.89074,1.57723,3.01237,2.01466,1.61781,0.412166,0.895818,0.853665,2.54628,0.76026
-1212.91,0.897402,0.0367888,7,127,0,1217.96,1.07052,0.96344,0.772542,0.588022,1.82625,3.20095,3.33516,2.07081,0.657131,1.85295,0.849183,1.53704,0.766824,0.448934,2.0304
-1214.28,0.998165,0.0367888,7,127,0,1217.68,0.955066,0.344209,1.3453,1.73672,1.84288,1.79485,1.19307,4.54752,1.80557,1.73007,0.549754,0.403663,1.55836,1.40485,0.44066
-1216.11,0.920364,0.0367888,7,127,0,1220.45,1.5197,1.12889,0.434437,0.900007,1.77791,3.82954,3.87716,1.1746,1.19931,1.80353,0.642163,2.21354,0.401188,1.18841,2.66774
-1215.39,0.971736,0.0367888,6,127,0,1223.31,1.52225,0.854487,0.499505,1.46881,1.00859,5.38579,2.72088,1.41082,1.28437,1.36419,1.26508,1.33036,0.407607,1.25021,0.403491
-1212.83,0.999872,0.0367888,7,127,0,1218.42,2.391,0.55617,0.751061,1.18754,1.15277,4.50491,2.2647,2.17904,1.2355,0.842682,1.51421,1.0796,0.670147,1.17529,0.392587
-1214.99,0.883912,0.0367888,7,127,0,1218.92,0.600535,1.04723,0.630686,1.46364,2.41674,1.01011,3.32869,2.49968,1.39159,1.91458,0.340463,1.24201,0.991197,1.12606,1.62989
-1214.78,0.908949,0.0367888,5,63,0,1225.27,0.731253,0.724161,0.767633,1.08347,2.48757,1.65967,3.47316,1.77984,1.40094,2.61823,0.317975,1.41948,0.498967,1.81098,1.3328
-1212.94,0.928615,0.0367888,7,127,0,1222.21,1.55587,0.704945,1.68668,1.17672,0.460146,4.13917,2.62792,4.49637,1.33615,0.578713,0.816525,1.17929,1.22694,1.69406,0.648671
-1217.66,0.937301,0.0367888,6,63,0,1223.74,2.12737,0.938069,1.53485,0.847414,0.357119,5.70292,3.5587,5.50721,0.816123,0.27933,1.94739,1.77058,1.35987,0.551923,0.418686
-1216.6,0.944843,0.0367888,7,127,0,1223.98,1.82425,0.346367,1.66871,0.757256,1.0161,5.477,1.4973,3.47228,1.13965,1.06021,1.25767,0.821951,0.859693,0.906562,4.4222
-1216.63,0.837577,0.0367888,4,31,0,1222.59,1.89041,0.396918,1.57225,0.975173,1.0661,4.32071,1.51891,4.22559,1.21517,0.789572,1.36895,0.944618,0.818751,0.935557,3.69087
-1217.87,0.992361,0.0367888,7,127,0,1223.03,1.21864,0.607087,1.0268,0.735018,2.1682,1.8716,3.97539,2.6624,0.803299,2.04715,0.383965,1.99887,0.985205,1.0734,0.201303
-1216.33,0.993806,0.0367888,7,127,0,1221.21,1.7155,0.444524,0.944381,1.89975,0.896966,3.01657,1.80442,2.85927,1.85728,0.855028,0.825157,1.01806,0.765158,0.997019,6.46248
-1219.49,0.765299,0.0367888,6,127,0,1227.65,0.968088,0.527827,1.33271,1.78274,0.823732,3.16528,1.36657,4.56282,1.58344,0.747835,0.84155,0.699559,0.736436,2.01887,2.85934
-1216.2,0.998971,0.0367888,6,79,0,1224.99,1.39979,1.07123,0.539715,0.844322,1.80395,3.58818,3.53726,1.88042,0.627263,2.03387,0.939041,1.3811,0.399837,1.07229,0.177013
-1220.89,0.923183,0.0367888,7,127,0,1227.15,1.08533,0.34746,1.92276,1.27785,1.29442,2.10077,1.45114,5.6533,1.39055,0.867261,0.488969,0.942789,2.52034,1.01595,8.90863
-1219.12,0.994405,0.0367888,4,15,0,1226.12,0.982571,0.406142,2.04621,1.1557,0.988305,2.31436,1.58951,5.16712,1.6071,1.05193,0.41153,0.906573,2.14425,0.844171,8.58242
-1216.7,0.951438,0.0367888,6,95,0,1226.65,1.30632,0.81825,1.18197,1.16586,0.750859,4.37977,1.94993,3.31881,1.69965,0.757206,0.784834,0.956151,0.774589,2.03505,1.59505
-1214.83,0.838782,0.0367888,5,47,0,1223.36,1.40685,0.795276,0.868738,1.29824,0.799661,2.99005,3.00377,3.72724,0.966924,0.812416,1.05185,1.31378,0.817542,1.70696,1.3588
-1213.78,0.975087,0.0367888,6,79,0,1223.95,1.12159,0.758488,2.20688,0.576074,0.827124,2.87285,4.39235,4.54568,0.56804,0.880277,0.695335,2.12415,1.25161,0.728016,1.43626
-1212.74,0.980752,0.0367888,7,127,0,1218.88,1.02564,0.607289,2.0033,0.892258,1.04115,2.47684,1.87399,6.67476,0.982592,0.881192,0.636483,1.12734,1.38305,0.886814,0.370922
-1215.02,0.904036,0.0367888,6,127,0,1221.96,0.611207,0.514722,1.23691,1.83249,1.45441,1.85579,1.93586,3.06698,1.73904,1.52288,0.548664,0.647853,1.06647,2.45942,0.235723
-1215.99,0.978098,0.0367888,7,127,0,1222.87,1.74008,0.721671,0.40325,1.02663,1.64276,3.53659,4.92112,1.16932,0.903345,1.73852,0.740602,2.30865,0.405056,1.10066,1.97672
-1218.09,0.867577,0.0367888,7,127,0,1224.33,0.813685,0.764432,0.510353,0.520314,4.18347,2.50274,3.86813,1.30691,0.517002,3.65625,0.832113,1.2149,0.605165,0.615879,0.672599
-1215.77,0.943598,0.0367888,4,15,0,1221.7,0.84773,0.825994,0.526872,0.502314,4.33398,2.41265,3.74059,1.35846,0.602099,3.47712,0.793111,1.24531,0.630309,0.618467,0.681968
-1214.2,0.999558,0.0367888,7,127,0,1218.96,0.942287,0.486328,1.31948,2.42195,0.51293,3.07061,1.82018,4.63505,2.20086,0.440202,0.912833,0.929608,1.08519,3.35766,1.4351
-1216.38,0.854919,0.0367888,5,31,0,1220.25,1.29985,0.366581,1.9206,2.82442,0.452229,2.57136,1.67419,3.95144,3.70446,0.50666,0.633209,0.978083,0.803436,3.22611,1.25058
-1213.06,0.645043,0.0367888,6,63,0,1224.67,0.651799,0.686391,0.643469,1.38353,2.42047,1.62682,3.03154,2.08115,1.29651,2.17733,0.466272,1.52177,0.676243,0.910527,0.451153
-1216.26,0.946972,0.0367888,6,63,0,1221.01,0.667217,0.739966,0.323174,1.27866,3.48326,1.962,3.258,0.822026,1.68378,3.41989,0.426191,2.02376,0.210575,1.55392,0.490164
-1212.79,0.597392,0.0367888,6,63,0,1222.57,0.678299,0.38543,1.21374,1.73161,1.78943,1.63239,1.61063,3.78804,1.29931,1.93265,0.454977,0.807545,0.895424,1.14074,0.982877
-1217.49,0.9321,0.0367888,6,95,0,1225.42,0.50138,1.5441,1.54849,1.76771,0.449242,1.58383,6.31556,3.41571,1.65432,0.607616,0.351034,3.28079,0.748781,1.43737,0.251073
-1216.65,0.936466,0.0367888,6,63,0,1226.07,1.01817,1.64677,0.699054,2.75211,0.28311,2.50415,7.17905,2.1131,2.10559,0.388912,0.578664,3.42582,0.601826,1.80648,0.193976
-1220.05,0.903115,0.0367888,7,127,0,1228.73,1.34013,0.142476,0.842806,1.17227,5.63783,2.66377,0.672245,2.36271,1.1945,3.90898,1.01364,0.471548,0.546537,1.13169,1.12224
-1215.36,0.926982,0.0367888,7,127,0,1229.15,0.904718,1.50779,0.474719,1.09909,1.50867,1.51892,6.40064,1.609,1.36459,1.20299,0.505243,2.59203,0.447973,1.67774,3.28331
-1216.43,0.924279,0.0367888,7,127,0,1224.43,0.919793,0.435412,1.66303,1.96552,0.812486,2.24523,1.60932,6.63925,1.84843,0.572375,0.61008,0.998858,1.11541,2.80825,3.27584
-1217.68,0.595048,0.0367888,6,63,0,1225.61,1.3956,0.818792,0.747892,1.94017,0.525495,4.41892,3.01991,1.96333,1.95714,0.829693,1.09323,1.09651,0.638116,1.74341,1.62611
-1216.04,0.976892,0.0367888,5,47,0,1225.38,2.99965,0.452605,0.729452,1.88944,0.610485,5.41729,1.60565,2.83222,1.93274,0.475419,1.87772,0.777311,0.689191,1.58825,1.53874
-1217.5,0.905938,0.0367888,6,127,0,1223.18,2.20596,1.01872,0.502134,2.37281,0.451967,4.67003,3.9743,1.17273,2.20313,0.713424,0.858449,1.80169,0.350759,2.48624,0.542797
-1214.66,0.691719,0.0367888,6,63,0,1226.58,1.18719,0.305616,0.847438,1.82131,1.45607,3.74583,1.35281,2.13376,1.8195,1.59734,0.989341,0.687768,0.652348,0.932296,1.32966
-1219.56,0.924444,0.0367888,6,95,0,1224.11,1.26182,0.304724,0.793109,2.10924,1.57119,3.35924,1.29553,1.77808,1.78558,1.47631,1.21873,0.78335,0.575174,0.88101,1.4135
-1217.85,0.975692,0.0367888,5,31,0,1224.64,1.37997,0.470453,0.526412,1.25343,2.88395,2.61893,1.44337,2.43622,1.40425,2.66453,0.503061,0.633876,0.554444,2.32614,2.64092
-1217.1,0.924629,0.0367888,6,79,0,1228.86,0.674617,0.38078,0.819649,1.41755,2.87646,1.77702,2.41849,1.75341,1.52901,2.07471,0.600924,1.09907,0.563473,0.958484,3.45388
-1218.8,0.760369,0.0367888,6,127,0,1230.28,0.911546,0.41689,0.422281,1.38441,3.86569,2.25592,1.37309,2.06124,1.0438,4.75108,0.429005,0.870008,0.630605,1.52347,1.67664
-1219.49,0.999347,0.0367888,6,95,0,1228.05,1.55642,0.832105,1.47854,1.83119,0.398864,3.76395,1.61072,6.68169,1.66788,0.542099,0.801114,0.81509,1.24494,2.42422,0.933975
-1219.38,0.874093,0.0367888,6,79,0,1226.05,0.974707,0.285318,2.05803,2.04503,0.784562,1.68207,2.0462,3.78568,2.90646,0.731778,0.503426,0.974396,1.37699,1.72968,0.554875
-1213.75,0.92546,0.0367888,6,95,0,1225.11,0.95398,0.712656,0.832407,1.52753,1.29177,2.24818,3.59113,1.63493,1.91714,1.10984,0.60144,1.25226,0.669434,1.8171,1.03259
-1214.45,0.972783,0.0367888,5,63,0,1220.7,0.750191,0.645399,0.79094,1.43775,1.4609,1.87605,3.52256,1.89342,1.92329,1.05615,0.486018,1.71265,0.846325,1.64613,1.15511
-1215.22,0.943928,0.0367888,5,47,0,1219.91,0.572268,0.849477,0.585061,2.80069,0.916627,2.15945,3.27228,1.98113,1.95779,1.25646,0.390884,1.80068,0.607227,2.30756,0.887039
-1217.65,0.990752,0.0367888,6,127,0,1221.18,1.54084,0.659455,2.02157,0.826673,0.889289,2.68684,2.06611,6.48908,0.771311,1.08205,0.544358,1.98561,0.919817,0.971483,0.843822
-1216.24,0.850488,0.0367888,7,127,0,1224.67,1.24939,0.831771,0.281451,2.05978,1.38366,3.01318,3.40928,1.37371,1.31315,1.88048,0.626469,1.37221,0.435442,1.26248,1.11385
-1216.88,0.778411,0.0367888,6,63,0,1221.77,1.15676,0.410554,0.420875,1.25665,3.97642,3.05037,2.0202,0.912605,1.5538,2.88483,0.935073,1.0944,0.226047,2.22389,1.44037
-1216.79,0.941819,0.0367888,7,127,0,1225.81,1.453,0.29092,0.993957,2.49597,1.27491,2.19306,1.32485,2.89338,1.99919,1.37295,0.866642,0.535696,1.08595,1.47159,1.69641
-1215.77,0.944658,0.0367888,6,127,0,1225.79,1.27398,0.422724,1.13885,1.06845,1.89397,2.69264,1.38506,5.39027,0.585523,2.52041,0.667884,0.64966,1.49306,0.627317,0.356898
-1218.61,0.920567,0.0367888,5,47,0,1228.17,0.847366,0.229425,2.58674,0.775395,2.86268,1.5013,1.47404,5.13502,1.04418,2.22032,0.408972,0.681605,2.07873,0.52351,0.364283
-1218.93,0.888193,0.0367888,7,127,0,1224.83,1.0051,1.99,0.297929,2.05512,0.644509,4.74214,4.16603,1.19469,1.57759,0.904074,1.03966,2.12379,0.278928,2.23604,2.31826
-1221.32,0.460023,0.0367888,7,127,0,1237.7,1.24549,0.986422,0.914267,1.80821,0.72402,1.29786,7.7393,1.85927,2.15967,0.561545,0.427419,3.78725,0.634514,2.64084,0.629167
-1215.01,0.981046,0.0367888,6,127,0,1228.93,0.794154,1.13135,0.508786,2.53103,0.962406,2.1373,3.14359,1.59333,2.6491,0.873295,0.878877,1.08814,0.564955,2.34218,0.51414
-1220.37,0.970736,0.0367888,7,127,0,1226.28,0.267729,0.605977,1.80693,2.72226,1.45197,0.729835,1.43644,5.80182,3.006,1.62403,0.230855,0.447148,2.40652,2.86097,3.3429
-1214.98,0.982186,0.0367888,5,31,0,1225.43,0.49424,0.430865,1.21378,3.35001,1.13964,1.3419,1.78429,3.65032,2.72879,1.37822,0.258769,1.0553,0.989541,1.8311,2.45932
-1214.78,0.953868,0.0367888,6,63,0,1218.59,0.432722,0.561522,2.42159,1.22278,1.1276,1.56354,1.69847,6.74239,1.33209,1.11699,0.343437,1.21837,1.34011,1.57055,1.93859
-1216.23,0.966127,0.0367888,5,47,0,1220.46,0.535159,0.577658,2.69633,0.921235,1.35062,1.5441,1.87206,5.6174,1.51527,1.13626,0.339741,1.23155,1.29743,1.47197,2.12466
-1216.54,0.966565,0.0367888,7,127,0,1223.87,1.78347,0.834534,0.278323,2.42118,1.07405,4.35183,2.79989,1.14615,1.85364,1.24309,1.00472,1.6216,0.33796,0.88976,0.693497
-1214.13,0.962142,0.0367888,5,31,0,1220.16,1.23922,0.882831,0.43025,1.52699,1.34686,3.5576,3.51782,1.09039,1.90021,1.06497,0.970754,1.34242,0.345523,2.84024,0.469748
-1213.3,0.654197,0.0367888,6,127,0,1222.77,1.35152,0.543161,0.550973,1.94333,1.37825,2.65296,2.31201,1.7419,1.89005,1.97671,0.475432,1.12372,0.641886,1.41793,2.56106
-1213.37,0.998337,0.0367888,6,63,0,1216.98,0.74558,0.692434,0.741897,1.05059,2.28741,2.3425,2.3896,1.66343,1.46504,2.05138,0.575408,1.30155,0.412574,1.85979,4.38455
-1215.36,0.779113,0.0367888,7,127,0,1221.67,1.33543,0.461664,1.65407,1.00481,1.04081,2.86861,2.24478,3.48405,1.0703,1.28676,0.891856,0.804085,0.80492,1.7565,0.19101
-1214.49,0.736666,0.0367888,6,95,0,1223.26,1.16978,0.448341,1.45362,1.0353,1.17561,3.06971,1.50531,4.11895,1.02101,1.59962,0.75892,0.705823,1.16962,0.948626,5.95583
-1218.83,0.974922,0.0367888,7,127,0,1227.07,0.740715,0.459202,1.69428,1.87331,1.14324,1.7437,2.13935,3.20933,2.02363,1.32133,0.338417,1.50053,0.491443,3.28959,0.126068
-1218.67,0.888853,0.0367888,6,63,0,1224.99,0.769032,0.586935,0.718193,1.53334,1.95676,1.81499,1.93532,2.49964,1.7631,1.9665,0.501451,0.638414,1.2302,1.22635,0.0416157
-1218.71,0.995659,0.0367888,7,127,0,1224.62,1.74783,0.838327,1.01146,0.67287,1.18685,3.71762,3.09625,2.76649,0.733424,1.38022,0.807114,1.37329,0.679105,1.66314,22.039
-1216.32,0.945727,0.0367888,7,127,0,1227.99,0.617409,0.859194,0.791413,1.73769,1.4864,1.12321,3.93968,2.47488,2.00819,1.42169,0.234935,2.15478,0.445997,4.50648,0.338448
-1218.74,0.885401,0.0367888,7,127,0,1225.7,1.79645,0.497782,2.38129,1.10987,0.388393,4.64928,2.51193,4.33414,1.56898,0.397779,0.969308,1.77917,0.706289,2.10978,5.44056
-1213.92,0.893259,0.0367888,6,63,0,1225.13,1.34018,0.423916,0.879674,0.747661,2.72148,3.25117,1.6239,2.80928,0.666839,2.54058,0.845215,1.09856,0.42624,0.875681,0.298693
-1211.59,0.998986,0.0367888,6,127,0,1217.41,1.38844,0.794879,0.68065,1.64493,0.661875,4.09867,3.4193,1.72359,1.63061,0.774055,1.00238,1.79346,0.411804,1.69847,0.980225
-1213.21,0.923776,0.0367888,7,127,0,1217.13,2.06212,0.617883,1.22113,0.544917,1.26416,4.63153,2.6893,3.32706,0.6573,0.946652,1.26052,1.51778,0.843883,0.465203,0.878564
-1213.64,0.862924,0.0367888,6,63,0,1219.25,1.74929,0.952547,0.963318,0.394479,1.63667,4.154,4.05194,2.47936,0.473843,1.30031,1.32879,1.81635,0.779667,0.420622,0.249328
-1215.15,0.985401,0.0367888,7,127,0,1220.46,0.370019,1.21804,0.758424,3.03528,1.04368,0.713187,6.1631,2.12834,3.03243,0.891065,0.193556,2.75838,0.709705,3.04865,2.54737
-1215.87,0.948129,0.0367888,4,31,0,1220.49,0.345099,1.31875,0.818917,2.78461,1.08772,0.692497,6.48389,1.91403,3.29947,0.912259,0.192344,2.71418,0.722664,3.1776,2.57541
-1217.36,0.912484,0.0367888,7,127,0,1222.79,0.219634,1.39974,0.651525,2.21655,2.57351,0.551671,5.70188,1.49969,2.19553,2.70234,0.156434,2.85372,0.478311,2.05974,1.62316
-1214.08,0.945482,0.0367888,7,127,0,1227.23,1.5961,1.27826,1.21951,1.41546,0.277375,3.94927,5.11726,3.35764,1.26504,0.326399,0.962812,2.95307,0.843346,1.51076,0.502255
-1218.91,0.944057,0.0367888,7,127,0,1224.85,0.328007,0.382696,0.880394,1.22404,8.47677,0.796087,1.70824,1.58114,1.61251,7.86501,0.2411,0.771279,0.538993,1.15337,1.18701
-1215.54,0.913044,0.0367888,6,95,0,1228.33,0.58079,0.589943,0.621002,1.936,2.32222,1.41726,2.07104,3.0376,1.14695,3.22104,0.306971,0.87833,1.18323,0.988332,0.571462
-1214.83,0.813873,0.0367888,6,63,0,1223.6,2.19234,0.423949,0.975079,1.15728,1.22408,4.31291,1.77405,2.64363,1.19776,1.18576,0.79837,1.14803,0.483973,2.36291,2.12962
-1214.03,0.96084,0.0367888,5,63,0,1223.89,1.65662,0.400244,1.17608,1.10785,1.5792,2.29152,1.94905,3.4318,1.19436,1.79077,0.686708,0.767109,0.831222,1.5767,2.32097
-1211.03,0.998273,0.0367888,5,63,0,1217.05,1.55692,0.49663,0.960014,1.26096,1.5002,2.85514,1.73731,3.41015,1.15381,1.58733,0.696921,0.757495,0.905023,1.24328,2.20279
-1215.67,0.971297,0.0367888,6,79,0,1225.09,0.74045,0.521436,0.894175,1.40716,1.39326,3.20052,1.75694,2.75315,1.51556,0.982609,1.11133,0.586745,1.0598,1.39542,0.330334
-1212.37,0.975712,0.0367888,5,63,0,1220.51,1.70469,0.333027,1.15559,1.14087,1.27782,3.64487,1.3586,4.50496,0.932422,1.58638,0.783933,0.669486,1.29593,0.799667,0.521423
-1216.6,0.821226,0.0367888,7,127,0,1222.89,0.880206,0.634612,0.351594,1.62764,2.31576,2.78078,2.74184,1.11203,1.66831,2.45274,0.405571,1.77634,0.332357,1.56223,1.38978
-1215.99,0.999012,0.0367888,7,127,0,1221.6,0.797266,0.900803,1.28791,1.15888,1.17591,1.19727,5.92305,3.12961,0.999805,1.20138,0.360354,2.60237,1.26153,0.782682,0.234658
-1214.09,0.999036,0.0367888,7,127,0,1223.27,1.46443,0.336791,0.627398,1.76325,1.48644,5.18024,1.13352,2.0508,1.45599,1.48596,1.29062,0.71958,0.447792,2.05715,3.62177
-1218.15,0.524722,0.0367888,6,63,0,1222.7,2.03411,0.313093,0.437008,1.87012,2.41241,3.67746,1.29804,1.87005,1.46339,2.41147,1.03076,0.612616,0.685375,1.40252,1.42995
-1217.78,0.973107,0.0367888,7,127,0,1230.51,1.0616,0.753216,1.7387,0.900442,0.550571,4.17892,2.68903,4.38005,1.14336,0.785214,0.788359,1.05915,1.17347,1.5636,0.557525
-1214.08,1,0.0367888,4,15,0,1222.22,1.11108,0.766711,1.73624,0.982359,0.573011,3.55655,2.63134,4.41284,1.22291,0.696716,0.816229,0.993661,1.12341,1.55466,0.542717
-1215.19,0.973926,0.0367888,6,127,0,1219.68,0.90906,0.646944,1.56991,1.10463,0.870169,1.89507,3.1247,5.45379,1.31508,0.523673,0.626668,1.59933,1.18069,1.5204,0.97366
-1214.63,0.859054,0.0367888,7,127,0,1221.1,1.39201,0.913769,1.4686,0.914436,0.79143,2.20226,4.71202,4.05827,0.940585,0.68377,0.764975,2.06205,1.34692,0.772064,0.638889
-1212.37,0.752796,0.0367888,7,127,0,1221.62,0.994559,0.345174,0.988058,3.07788,1.01629,2.18883,1.50548,3.13043,2.82749,1.00979,0.659406,0.704518,0.81021,2.89699,0.659112
-1213.18,0.959951,0.0367888,6,79,0,1217.19,0.715879,1.15121,0.745612,0.673685,2.03251,2.14691,4.31393,1.94306,0.767176,2.14452,0.511904,2.17154,0.756773,0.451582,1.25302
-1217.34,0.971831,0.0367888,6,127,0,1223.93,0.500179,0.875059,1.2216,0.467444,5.76298,0.819895,3.76257,4.1158,0.380265,5.84941,0.253623,1.31858,1.24453,0.46325,0.559431
-1216.37,0.884744,0.0367888,7,127,0,1228.27,1.39255,1.05282,1.25634,1.67519,0.418214,3.13365,3.26705,3.994,1.51674,0.401827,1.19936,0.892224,1.29749,1.65862,2.68896
-1216.28,0.988175,0.0367888,6,127,0,1221.5,1.88984,0.902142,1.99419,0.707804,0.483678,2.92758,5.38373,5.98834,0.605764,0.529318,0.776637,2.41894,1.76419,0.81077,3.41233
-1212.44,0.995717,0.0367888,7,127,0,1222.34,0.807303,0.534509,0.824125,2.00324,1.48386,2.18551,2.20839,1.76696,2.3073,1.46011,0.559648,1.01356,0.416837,3.29206,1.9502
-1213.56,0.812465,0.0367888,5,63,0,1224.43,1.40806,0.67463,1.60684,1.42727,0.564217,2.84678,2.57557,5.52037,1.20991,0.783007,0.518226,1.52709,1.58262,0.945813,1.05397
-1214.67,0.9949,0.0367888,6,127,0,1222.02,0.708377,0.752749,1.26221,1.59748,0.82431,1.63776,4.44706,2.89369,1.67275,0.598801,0.516318,2.24049,0.926736,1.44645,1.0499
-1215.95,0.968662,0.0367888,5,31,0,1223.34,1.25922,0.923979,1.24464,1.70701,0.626313,1.51245,5.60093,2.61165,1.85115,0.679974,0.358297,2.53254,0.851368,1.59839,1.00354
-1215.67,0.902357,0.0367888,7,127,0,1221.04,2.9979,0.493468,0.665516,0.780538,1.68818,4.30953,2.90186,1.75517,0.660934,2.64046,0.883412,1.52243,0.405187,0.774017,1.65162
-1213.92,0.821324,0.0367888,7,127,0,1221.34,1.29845,0.735137,0.922494,2.56879,0.634582,2.30625,3.33845,2.64099,2.13945,0.786788,0.427185,1.87406,0.915672,1.6573,0.642657
-1212.43,0.854891,0.0367888,7,127,0,1223.49,1.76798,0.483894,0.774257,0.743735,2.30452,2.91189,2.05963,2.74089,0.737338,2.23354,0.684732,1.11163,0.796695,0.925504,1.9983
-1217.39,0.788129,0.0367888,7,127,0,1224.3,2.26927,0.407478,1.21895,0.862803,1.10885,3.4689,3.41531,2.33819,1.02434,0.943065,1.01862,1.71068,0.763055,0.637592,0.351349
-1215.05,0.893416,0.0367888,5,31,0,1221.5,1.9547,0.857506,0.678572,0.807947,1.22198,5.61141,2.02882,3.01619,0.749866,1.34847,1.06949,1.09724,0.651834,1.16992,0.419864
-1218.01,0.945599,0.0367888,5,47,0,1223.43,2.83815,0.413272,0.745198,0.897953,1.71497,5.33893,1.87357,1.80429,1.09373,1.22969,1.59423,1.21176,0.569543,0.870929,0.131
-1217.77,0.971673,0.0367888,7,127,0,1228.68,1.5438,1.03353,1.04953,0.477323,1.37807,2.30754,5.9962,3.16265,0.515526,1.41366,0.555312,2.46072,0.848247,0.508881,12.5608
-1215.99,0.972184,0.0367888,7,127,0,1222.76,0.801875,1.03372,0.698337,0.819436,3.1257,1.45194,3.63755,2.14849,0.755462,3.28992,0.320356,2.48813,0.646096,0.746448,6.2018
-1214.03,0.990124,0.0367888,7,127,0,1220.83,0.955503,0.766057,0.903529,1.76428,1.03999,2.2985,2.42861,2.70683,1.59498,1.19776,0.634473,1.10879,0.783357,2.09965,0.0965901
-1216.99,0.867655,0.0367888,7,127,0,1221.92,1.20612,0.97565,0.745446,1.02428,0.952258,2.78434,4.34391,2.48077,0.950579,1.27983,0.43158,2.67349,0.638882,0.883007,10.7656
-1214.83,0.969829,0.0367888,6,63,0,1220.9,1.19029,1.21698,0.762559,1.11258,0.92999,4.4131,2.70588,2.31646,1.04051,1.03166,1.15133,1.43602,0.544944,1.12621,2.38903
-1216.76,0.998891,0.0367888,6,63,0,1220.58,0.7154,1.39124,0.428607,1.12492,2.2192,1.38701,6.78684,1.16327,1.311,1.79772,0.523872,2.45388,0.256947,1.17246,0.314064
-1214.98,0.962399,0.0367888,7,127,0,1221.18,1.56625,0.276828,3.21221,1.0252,0.933503,3.11712,1.16593,6.93674,1.34632,0.937043,0.661771,0.770882,1.6062,1.50504,1.52553
-1218.89,0.980719,0.0367888,6,63,0,1229.26,0.550694,0.752794,1.91083,0.717643,1.67982,2.05166,1.98068,5.60486,0.762818,2.26801,0.436715,0.576015,2.57129,0.755492,1.89357
-1218.54,0.92309,0.0367888,7,127,0,1227.46,3.03037,0.94934,0.816418,0.756907,0.456917,7.17052,3.64113,3.58769,0.787281,0.333446,2.45468,1.38656,0.893786,0.888655,1.66922
-1218.62,0.996129,0.0367888,7,127,0,1226.48,3.0536,0.506547,1.04883,0.366457,2.47461,4.17565,2.54748,3.18922,0.339686,2.09331,1.40138,1.47076,0.87172,0.411028,0.641231
-1220.32,0.89442,0.0367888,7,127,0,1233.81,0.733524,0.805167,0.540361,5.00986,0.974577,1.05252,2.19171,2.89243,4.34152,1.07049,0.307902,0.871683,0.859918,4.31847,1.12318
-1218.55,0.923851,0.0367888,6,127,0,1227.56,1.97876,0.646957,0.339434,0.963191,2.79969,4.72222,1.80714,1.11993,1.10596,3.82046,0.811673,0.838792,0.29567,2.12009,2.1408
-1216.29,0.817929,0.0367888,4,31,0,1225.64,1.44423,0.632796,0.323686,0.910983,3.67236,3.72384,1.98741,1.17595,1.19584,2.30047,1.02254,0.900159,0.336116,1.8829,2.2796
-1214.53,0.998024,0.0367888,7,127,0,1224.44,1.38827,0.418479,2.29765,1.8872,0.517758,2.10418,1.83065,8.45012,1.83727,0.434644,0.529332,0.96111,2.03796,2.39047,1.18779
